NVIC_id,SMILES,[Toxicity/AMES Mutagenesis] Predictions,[Toxicity/AMES Mutagenesis] Probability,[Toxicity/AMES Mutagenesis] Interpretation,[Toxicity/Avian] Predictions,[Toxicity/Avian] Probability,[Toxicity/Avian] Interpretation,[Toxicity/Bee] Predictions,[Toxicity/Bee] Probability,[Toxicity/Bee] Interpretation,[Toxicity/Bioconcentration Factor] Predictions,[Toxicity/Bioconcentration Factor] Interpretation,[Toxicity/Biodegradation] Predictions,[Toxicity/Biodegradation] Probability,[Toxicity/Biodegradation] Interpretation,[Toxicity/Carcinogenesis] Predictions,[Toxicity/Carcinogenesis] Probability,[Toxicity/Carcinogenesis] Interpretation,[Toxicity/Crustacean] Predictions,[Toxicity/Crustacean] Probability,[Toxicity/Crustacean] Interpretation,[Toxicity/Liver Injury I (DILI)] Predictions,[Toxicity/Liver Injury I (DILI)] Probability,[Toxicity/Liver Injury I (DILI)] Interpretation,[Toxicity/Eye Corrosion] Predictions,[Toxicity/Eye Corrosion] Probability,[Toxicity/Eye Corrosion] Interpretation,[Toxicity/Eye irritation] Predictions,[Toxicity/Eye irritation] Probability,[Toxicity/Eye irritation] Interpretation,[Toxicity/Maximum Tolerated Dose] Predictions,[Toxicity/Maximum Tolerated Dose] Interpretation,[Toxicity/Liver Injury II] Predictions,[Toxicity/Liver Injury II] Probability,[Toxicity/Liver Injury II] Interpretation,[Toxicity/hERG Blockers] Predictions,[Toxicity/hERG Blockers] Probability,[Toxicity/hERG Blockers] Interpretation,[Toxicity/Daphnia Maga] Predictions,[Toxicity/Daphnia Maga] Interpretation,[Toxicity/Micronucleos] Predictions,[Toxicity/Micronucleos] Probability,[Toxicity/Micronucleos] Interpretation,[Toxicity/NR-AhR] Predictions,[Toxicity/NR-AhR] Probability,[Toxicity/NR-AhR] Interpretation,[Toxicity/NR-AR] Predictions,[Toxicity/NR-AR] Probability,[Toxicity/NR-AR] Interpretation,[Toxicity/NR-AR-LBD] Predictions,[Toxicity/NR-AR-LBD] Probability,[Toxicity/NR-AR-LBD] Interpretation,[Toxicity/NR-Aromatase] Predictions,[Toxicity/NR-Aromatase] Probability,[Toxicity/NR-Aromatase] Interpretation,[Toxicity/NR-ER] Predictions,[Toxicity/NR-ER] Probability,[Toxicity/NR-ER] Interpretation,[Toxicity/NR-ER-LBD] Predictions,[Toxicity/NR-ER-LBD] Probability,[Toxicity/NR-ER-LBD] Interpretation,[Toxicity/NR-GR] Predictions,[Toxicity/NR-GR] Probability,[Toxicity/NR-GR] Interpretation,[Toxicity/NR-PPAR-gamma] Predictions,[Toxicity/NR-PPAR-gamma] Probability,[Toxicity/NR-PPAR-gamma] Interpretation,[Toxicity/NR-TR] Predictions,[Toxicity/NR-TR] Probability,[Toxicity/NR-TR] Interpretation,[Toxicity/T. Pyriformis] Predictions,[Toxicity/T. Pyriformis] Interpretation,[Toxicity/Rat (Acute)] Predictions,[Toxicity/Rat (Acute)] Interpretation,[Toxicity/Rat (Chronic Oral)] Predictions,[Toxicity/Rat (Chronic Oral)] Interpretation,[Toxicity/Fathead Minnow] Predictions,[Toxicity/Fathead Minnow] Interpretation,[Toxicity/Respiratory Disease] Predictions,[Toxicity/Respiratory Disease] Probability,[Toxicity/Respiratory Disease] Interpretation,[Toxicity/Skin Sensitisation] Predictions,[Toxicity/Skin Sensitisation] Probability,[Toxicity/Skin Sensitisation] Interpretation,[Toxicity/SR-ARE] Predictions,[Toxicity/SR-ARE] Probability,[Toxicity/SR-ARE] Interpretation,[Toxicity/SR-ATAD5] Predictions,[Toxicity/SR-ATAD5] Probability,[Toxicity/SR-ATAD5] Interpretation,[Toxicity/SR-HSE] Predictions,[Toxicity/SR-HSE] Probability,[Toxicity/SR-HSE] Interpretation,[Toxicity/SR-MMP] Predictions,[Toxicity/SR-MMP] Probability,[Toxicity/SR-MMP] Interpretation,[Toxicity/SR-p53] Predictions,[Toxicity/SR-p53] Probability,[Toxicity/SR-p53] Interpretation
NVIC0124,C=CCc1cccc2c1oc(=O)c(c2)C(=O)Nc1ccccc1C(=O)O	,Safe,0,Safe  (High Confidence),Safe,0.003,Safe  (High Confidence),Safe,0.078,Safe  (High Confidence),0.16,None,Safe,0.018,Safe  (High Confidence),Toxic,0.626,Toxic  (Low Confidence),Safe,0.147,Safe  (High Confidence),Toxic,0.615,Toxic  (Low Confidence),Safe,0,Safe  (High Confidence),Safe,0.028,Safe  (High Confidence),0.59,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.884,Toxic  (High Confidence),Safe,0.002,Safe  (High Confidence),3.82,None,Toxic,0.976,Toxic  (High Confidence),Safe,0.286,Safe  (Medium Confidence),Safe,0.032,Safe  (High Confidence),Safe,0.004,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0.173,Safe  (Medium Confidence),Safe,0,Safe  (High Confidence),Safe,0.089,Safe  (High Confidence),Safe,0.037,Safe  (High Confidence),Toxic,0.715,Toxic  (Medium Confidence),-0.45,PIGC50% > -0.5 log ug/L: toxic,2.24,None,2.82,None,4.16,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Toxic,0.984,Toxic  (High Confidence),Safe,0.323,Safe  (Medium Confidence),Safe,0.453,Safe  (Low Confidence),Safe,0.001,Safe  (High Confidence),Safe,0.144,Safe  (High Confidence),Safe,0.457,Safe  (Low Confidence),Safe,0.004,Safe  (High Confidence)
NVIC0125,CCNc1nc(nc(n1)N(CC(=O)OC)C#N)NC(C)(C)C	,Safe,0.013,Safe  (High Confidence),Safe,0.03,Safe  (High Confidence),Toxic,0.711,Toxic  (Medium Confidence),-0.1,None,Safe,0.008,Safe  (High Confidence),Safe,0.418,Safe  (Low Confidence),Safe,0.087,Safe  (High Confidence),Safe,0.343,Safe  (Low Confidence),Safe,0,Safe  (High Confidence),Safe,0.07,Safe  (High Confidence),0.48,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.706,Toxic  (Medium Confidence),Safe,0,Safe  (High Confidence),5,None,Toxic,0.989,Toxic  (High Confidence),Safe,0.104,Safe  (High Confidence),Safe,0.004,Safe  (High Confidence),Safe,0.014,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0.013,Safe  (High Confidence),Safe,0.021,Safe  (High Confidence),Safe,0.15,Safe  (High Confidence),Safe,0.019,Safe  (High Confidence),Safe,0.032,Safe  (High Confidence),1.96,PIGC50% > -0.5 log ug/L: toxic,2.36,None,1.43,None,4.07,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Toxic,0.629,Toxic  (Low Confidence),Toxic,0.575,Toxic  (Low Confidence),Safe,0.25,Safe  (Medium Confidence),Safe,0,Safe  (High Confidence),Safe,0.175,Safe  (Medium Confidence),Safe,0.052,Safe  (High Confidence),Safe,0,Safe  (High Confidence)
NVIC0126,Cc1ccc(cc1)n1c2CC(C)(C)CC(=O)c2cc(c1=O)C(=O)N1CCOCC1	,Safe,0.387,Safe  (Low Confidence),Safe,0.012,Safe  (High Confidence),Toxic,0.716,Toxic  (Medium Confidence),0.64,None,Safe,0.001,Safe  (High Confidence),Safe,0.379,Safe  (Low Confidence),Toxic,0.965,Toxic  (High Confidence),Safe,0.258,Safe  (Medium Confidence),Safe,0,Safe  (High Confidence),Safe,0.006,Safe  (High Confidence),1.04,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.814,Toxic  (Medium Confidence),Safe,0.002,Safe  (High Confidence),4.52,None,Toxic,0.919,Toxic  (High Confidence),Safe,0.087,Safe  (High Confidence),Safe,0.021,Safe  (High Confidence),Safe,0.012,Safe  (High Confidence),Safe,0.022,Safe  (High Confidence),Safe,0.09,Safe  (High Confidence),Safe,0.029,Safe  (High Confidence),Safe,0.05,Safe  (High Confidence),Safe,0.007,Safe  (High Confidence),Safe,0.113,Safe  (High Confidence),-14.16,PIGC50% > -0.5 log ug/L: toxic,2.69,None,1.54,None,4.59,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Safe,0.083,Safe  (High Confidence),Safe,0.443,Safe  (Low Confidence),Safe,0.451,Safe  (Low Confidence),Safe,0.001,Safe  (High Confidence),Safe,0.081,Safe  (High Confidence),Safe,0.254,Safe  (Medium Confidence),Safe,0.013,Safe  (High Confidence)
NVIC0127,O1CCN(CC1)c1nc(N/N=C/c2cccnc2)nc(n1)Nc1ccccc1	,Safe,0,Safe  (High Confidence),Safe,0.011,Safe  (High Confidence),Toxic,0.593,Toxic  (Low Confidence),0.43,None,Safe,0,Safe  (High Confidence),Toxic,0.704,Toxic  (Medium Confidence),Toxic,0.647,Toxic  (Low Confidence),Toxic,0.749,Toxic  (Medium Confidence),Safe,0,Safe  (High Confidence),Safe,0.008,Safe  (High Confidence),0.56,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.823,Toxic  (Medium Confidence),Safe,0.004,Safe  (High Confidence),4.7,None,Toxic,0.996,Toxic  (High Confidence),Toxic,0.991,Toxic  (High Confidence),Safe,0.005,Safe  (High Confidence),Safe,0.003,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0.255,Safe  (Medium Confidence),Safe,0,Safe  (High Confidence),Safe,0.259,Safe  (Medium Confidence),Safe,0.001,Safe  (High Confidence),Toxic,0.581,Toxic  (Low Confidence),-22.8,PIGC50% > -0.5 log ug/L: toxic,2.79,None,0.72,None,4.72,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Toxic,0.998,Toxic  (High Confidence),Safe,0.43,Safe  (Low Confidence),Safe,0.273,Safe  (Medium Confidence),Toxic,0.52,Toxic  (Low Confidence),Safe,0.153,Safe  (High Confidence),Toxic,0.99,Toxic  (High Confidence),Safe,0,Safe  (High Confidence)
NVIC0128,Fc1ccc(cc1F)S(=O)(=O)Nc1ccc(cc1)n1cnnn1	,Safe,0,Safe  (High Confidence),Safe,0.117,Safe  (High Confidence),Safe,0.332,Safe  (Medium Confidence),0.56,None,Safe,0,Safe  (High Confidence),Safe,0.026,Safe  (High Confidence),Safe,0.098,Safe  (High Confidence),Toxic,0.617,Toxic  (Low Confidence),Safe,0,Safe  (High Confidence),Safe,0.081,Safe  (High Confidence),0.96,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.848,Toxic  (High Confidence),Toxic,0.786,Toxic  (Medium Confidence),4.2,None,Toxic,0.997,Toxic  (High Confidence),Safe,0.002,Safe  (High Confidence),Safe,0.021,Safe  (High Confidence),Safe,0.056,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0.016,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0.005,Safe  (High Confidence),Safe,0.039,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),2.37,PIGC50% > -0.5 log ug/L: toxic,2.58,None,1.35,None,5.09,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Toxic,0.973,Toxic  (High Confidence),Safe,0.447,Safe  (Low Confidence),Safe,0.149,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),Safe,0.003,Safe  (High Confidence),Safe,0.007,Safe  (High Confidence)
NVIC0129,N#CN(c1nc(NC(C)C)nc(n1)NC(C)C)CC(=O)OC	,Safe,0.001,Safe  (High Confidence),Safe,0.019,Safe  (High Confidence),Toxic,0.708,Toxic  (Medium Confidence),0.16,None,Safe,0.005,Safe  (High Confidence),Safe,0.344,Safe  (Low Confidence),Safe,0.062,Safe  (High Confidence),Safe,0.38,Safe  (Low Confidence),Safe,0,Safe  (High Confidence),Safe,0.092,Safe  (High Confidence),0.42,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.689,Toxic  (Medium Confidence),Safe,0,Safe  (High Confidence),4.07,None,Toxic,0.99,Toxic  (High Confidence),Safe,0.064,Safe  (High Confidence),Safe,0.006,Safe  (High Confidence),Safe,0.033,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0.022,Safe  (High Confidence),Safe,0.009,Safe  (High Confidence),Safe,0.162,Safe  (High Confidence),Safe,0.015,Safe  (High Confidence),Safe,0.016,Safe  (High Confidence),2.51,PIGC50% > -0.5 log ug/L: toxic,2.27,None,1.63,None,4.04,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Toxic,0.912,Toxic  (High Confidence),Toxic,0.511,Toxic  (Low Confidence),Safe,0.103,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0.115,Safe  (High Confidence),Safe,0.137,Safe  (High Confidence),Safe,0,Safe  (High Confidence)
NVIC0130,OC(=O)CCCc1c[nH]c2c1cccc2	,Safe,0.002,Safe  (High Confidence),Safe,0.021,Safe  (High Confidence),Safe,0.198,Safe  (Medium Confidence),0.22,None,Safe,0.09,Safe  (High Confidence),Safe,0.072,Safe  (High Confidence),Safe,0.323,Safe  (Medium Confidence),Toxic,0.588,Toxic  (Low Confidence),Safe,0,Safe  (High Confidence),Toxic,0.585,Toxic  (Low Confidence),-0.28,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.696,Toxic  (Medium Confidence),Safe,0.006,Safe  (High Confidence),4.33,None,Toxic,0.74,Toxic  (Medium Confidence),Safe,0.362,Safe  (Low Confidence),Safe,0.014,Safe  (High Confidence),Safe,0.012,Safe  (High Confidence),Safe,0.003,Safe  (High Confidence),Safe,0.044,Safe  (High Confidence),Safe,0.009,Safe  (High Confidence),Safe,0.01,Safe  (High Confidence),Safe,0.05,Safe  (High Confidence),Safe,0.014,Safe  (High Confidence),2.57,PIGC50% > -0.5 log ug/L: toxic,2.06,None,2.3,None,3.98,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Safe,0.018,Safe  (High Confidence),Toxic,0.517,Toxic  (Low Confidence),Safe,0.01,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0.083,Safe  (High Confidence),Safe,0.113,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence)
NVIC0131,OC(=O)c1cccc2c1c(=O)c(c[nH]2)C(=O)O	,Safe,0,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),Safe,0.059,Safe  (High Confidence),-0.24,None,Safe,0.271,Safe  (Medium Confidence),Safe,0.207,Safe  (Medium Confidence),Safe,0.003,Safe  (High Confidence),Toxic,0.727,Toxic  (Medium Confidence),Safe,0,Safe  (High Confidence),Toxic,0.854,Toxic  (High Confidence),1.44,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.766,Toxic  (Medium Confidence),Safe,0.001,Safe  (High Confidence),3.43,None,Toxic,0.704,Toxic  (Medium Confidence),Safe,0.237,Safe  (Medium Confidence),Safe,0.004,Safe  (High Confidence),Safe,0.003,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0.008,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0.002,Safe  (High Confidence),0.48,PIGC50% > -0.5 log ug/L: toxic,1.66,None,3.5,None,3.64,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Safe,0.272,Safe  (Medium Confidence),Safe,0.244,Safe  (Medium Confidence),Safe,0.008,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0.047,Safe  (High Confidence),Safe,0.003,Safe  (High Confidence),Safe,0,Safe  (High Confidence)
NVIC0132,O=C(N[C@@H](C(=O)N1CCc2c1cccc2)c1ccccc1)Nc1ccc(cc1)C	,Safe,0,Safe  (High Confidence),Safe,0.044,Safe  (High Confidence),Safe,0.453,Safe  (Low Confidence),0.71,None,Safe,0,Safe  (High Confidence),Safe,0.14,Safe  (High Confidence),Toxic,0.989,Toxic  (High Confidence),Toxic,0.733,Toxic  (Medium Confidence),Safe,0,Safe  (High Confidence),Safe,0.006,Safe  (High Confidence),0.5,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.814,Toxic  (Medium Confidence),Toxic,1,Toxic  (High Confidence),5.7,None,Toxic,0.984,Toxic  (High Confidence),Toxic,0.787,Toxic  (Medium Confidence),Safe,0.088,Safe  (High Confidence),Safe,0.006,Safe  (High Confidence),Safe,0.023,Safe  (High Confidence),Safe,0.124,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0.083,Safe  (High Confidence),Safe,0.009,Safe  (High Confidence),Safe,0.117,Safe  (High Confidence),-34.73,PIGC50% > -0.5 log ug/L: toxic,1.8,None,1.81,None,4.77,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Safe,0.158,Safe  (High Confidence),Safe,0.459,Safe  (Low Confidence),Toxic,0.51,Toxic  (Low Confidence),Safe,0.009,Safe  (High Confidence),Safe,0.007,Safe  (High Confidence),Toxic,0.979,Toxic  (High Confidence),Safe,0,Safe  (High Confidence)
NVIC0133,OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3O[C@H](OC4[C@@H](O)[C@H](O)C([C@@H]([C@@H]4O)O)O)[C@@H]([C@H]([C@H]3O)O)O)[C@@H]([C@H]([C@H]2O)O)O)[C@@H]([C@H]([C@H]1O)O)O	,Safe,0,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0.039,Safe  (High Confidence),-8.03,None,Toxic,1,Toxic  (High Confidence),Safe,0.002,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Toxic,0.62,Toxic  (Low Confidence),Safe,0,Safe  (High Confidence),Safe,0.008,Safe  (High Confidence),1.9,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Safe,0.321,Safe  (Medium Confidence),Safe,0,Safe  (High Confidence),5.21,None,Safe,0.001,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0.002,Safe  (High Confidence),Safe,0.022,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0.368,Safe  (Low Confidence),Toxic,0.827,Toxic  (Medium Confidence),Safe,0,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0,Safe  (High Confidence),-24433.6,PIGC50% > -0.5 log ug/L: toxic,1.32,None,4.54,None,39.88,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Safe,0,Safe  (High Confidence),Toxic,0.515,Toxic  (Low Confidence),Safe,0,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0,Safe  (High Confidence)
NVIC0134,CCc1ccc(cc1)C1N(CCc2c1[nH]c1c2cccc1)C(=O)C1CCC1	,Safe,0.088,Safe  (High Confidence),Safe,0.041,Safe  (High Confidence),Toxic,0.507,Toxic  (Low Confidence),1.5,None,Safe,0,Safe  (High Confidence),Safe,0.185,Safe  (Medium Confidence),Toxic,0.999,Toxic  (High Confidence),Safe,0.36,Safe  (Low Confidence),Safe,0,Safe  (High Confidence),Safe,0.017,Safe  (High Confidence),-0.55,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.725,Toxic  (Medium Confidence),Toxic,0.931,Toxic  (High Confidence),4.83,None,Toxic,0.929,Toxic  (High Confidence),Toxic,0.625,Toxic  (Low Confidence),Safe,0.123,Safe  (High Confidence),Safe,0.013,Safe  (High Confidence),Safe,0.009,Safe  (High Confidence),Safe,0.078,Safe  (High Confidence),Safe,0.008,Safe  (High Confidence),Safe,0.327,Safe  (Medium Confidence),Safe,0.009,Safe  (High Confidence),Safe,0.079,Safe  (High Confidence),-9.59,PIGC50% > -0.5 log ug/L: toxic,2.53,None,2.31,None,4.64,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Toxic,0.991,Toxic  (High Confidence),Toxic,0.547,Toxic  (Low Confidence),Safe,0.1,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),Safe,0.111,Safe  (High Confidence),Toxic,0.721,Toxic  (Medium Confidence),Safe,0.002,Safe  (High Confidence)
NVIC0135,COC(=O)C1=C2Nc3c([C@]42[C@H](C(C1)C[C@@]1(CC)COC(O1)(C)C)C(CN4)Cc1ccccc1)cccc3	,Safe,0.084,Safe  (High Confidence),Safe,0.013,Safe  (High Confidence),Toxic,0.9,Toxic  (High Confidence),0.48,None,Safe,0,Safe  (High Confidence),Safe,0.368,Safe  (Low Confidence),Toxic,0.981,Toxic  (High Confidence),Safe,0.406,Safe  (Low Confidence),Safe,0,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),0.01,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Safe,0.499,Safe  (Low Confidence),Toxic,0.97,Toxic  (High Confidence),6.5,None,Toxic,0.988,Toxic  (High Confidence),Safe,0.186,Safe  (Medium Confidence),Safe,0.238,Safe  (Medium Confidence),Safe,0.001,Safe  (High Confidence),Safe,0.022,Safe  (High Confidence),Safe,0.018,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0.334,Safe  (Low Confidence),Safe,0.005,Safe  (High Confidence),Toxic,0.887,Toxic  (High Confidence),-2088.66,PIGC50% > -0.5 log ug/L: toxic,2.94,None,1.87,None,9.96,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Toxic,1,Toxic  (High Confidence),Toxic,0.623,Toxic  (Low Confidence),Safe,0.193,Safe  (Medium Confidence),Safe,0.001,Safe  (High Confidence),Safe,0.031,Safe  (High Confidence),Toxic,0.821,Toxic  (Medium Confidence),Safe,0.263,Safe  (Medium Confidence)
NVIC0136,Cc1ccc(cc1)S(=O)(=O)CC(=O)NC1SC=C(N1)c1ccc(cc1)O	,Safe,0,Safe  (High Confidence),Safe,0.084,Safe  (High Confidence),Safe,0.459,Safe  (Low Confidence),-0.19,None,Safe,0.001,Safe  (High Confidence),Safe,0.44,Safe  (Low Confidence),Safe,0.475,Safe  (Low Confidence),Toxic,0.708,Toxic  (Medium Confidence),Safe,0,Safe  (High Confidence),Safe,0.003,Safe  (High Confidence),0.65,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.785,Toxic  (Medium Confidence),Safe,0.052,Safe  (High Confidence),4.52,None,Toxic,0.99,Toxic  (High Confidence),Safe,0.167,Safe  (High Confidence),Safe,0.028,Safe  (High Confidence),Safe,0.002,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0.123,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),Safe,0.089,Safe  (High Confidence),Safe,0.017,Safe  (High Confidence),Safe,0.002,Safe  (High Confidence),-0.26,PIGC50% > -0.5 log ug/L: toxic,1.96,None,1.85,None,4.31,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Safe,0.443,Safe  (Low Confidence),Toxic,0.568,Toxic  (Low Confidence),Safe,0.444,Safe  (Low Confidence),Safe,0.002,Safe  (High Confidence),Safe,0.118,Safe  (High Confidence),Safe,0.125,Safe  (High Confidence),Safe,0,Safe  (High Confidence)
NVIC0137,Fc1cnc(c(n1)C(=O)N1CCN(CC1)c1nnc(o1)c1ccccc1)O	,Safe,0.002,Safe  (High Confidence),Safe,0.461,Safe  (Low Confidence),Toxic,0.73,Toxic  (Medium Confidence),0.37,None,Safe,0.002,Safe  (High Confidence),Safe,0.197,Safe  (Medium Confidence),Safe,0.153,Safe  (High Confidence),Safe,0.494,Safe  (Low Confidence),Safe,0,Safe  (High Confidence),Safe,0.026,Safe  (High Confidence),1.38,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.877,Toxic  (High Confidence),Toxic,0.589,Toxic  (Low Confidence),4.33,None,Toxic,0.997,Toxic  (High Confidence),Safe,0.234,Safe  (Medium Confidence),Safe,0.007,Safe  (High Confidence),Safe,0.036,Safe  (High Confidence),Safe,0,Safe  (High Confidence),Safe,0.165,Safe  (High Confidence),Safe,0.003,Safe  (High Confidence),Safe,0.099,Safe  (High Confidence),Safe,0.007,Safe  (High Confidence),Safe,0.025,Safe  (High Confidence),-10.39,PIGC50% > -0.5 log ug/L: toxic,2.35,None,2,None,4.33,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Toxic,0.803,Toxic  (Medium Confidence),Safe,0.467,Safe  (Low Confidence),Toxic,0.505,Toxic  (Low Confidence),Safe,0.014,Safe  (High Confidence),Safe,0.005,Safe  (High Confidence),Safe,0.01,Safe  (High Confidence),Safe,0.261,Safe  (Medium Confidence)
